path,jenis,kerusakan,jenis_idx,kerusakan_idx,joint_idx,scene_group,fold
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/520.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4978,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/521.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4979,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/522.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4980,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/523.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4981,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/524.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4982,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/525.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4983,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/526.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4984,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/527.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4985,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/528.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4986,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/529.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4987,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/53.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4988,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/530.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4989,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/531.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4990,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/532.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4991,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/533.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4992,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/534.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4993,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/535.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4994,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/536.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4995,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/537.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4996,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/538.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4997,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/539.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4998,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/54.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,4999,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/540.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5000,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/541.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5001,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/542.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5002,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/543.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5003,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/544.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5004,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/545.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5005,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/546.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5006,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/547.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5007,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/548.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5008,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/549.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5009,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/55.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5010,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/550.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5011,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/551.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5012,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/552.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5013,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/553.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5014,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/554.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5015,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/555.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5016,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/556.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5017,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/557.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5018,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/558.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5019,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/559.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5020,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/56.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5021,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/560.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5022,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/561.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5023,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/562.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5024,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/563.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5025,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/564.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5026,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/565.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5027,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/566.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5028,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/567.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5029,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/568.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5030,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/569.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5031,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/57.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5032,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/570.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5033,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/571.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5034,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/572.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5035,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/573.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5036,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/574.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5037,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/575.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5038,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/576.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5039,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/577.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5040,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/578.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5041,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/579.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5042,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/58.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5043,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/580.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5044,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/581.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5045,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/582.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5046,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/583.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5047,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/584.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5048,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/585.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5049,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/586.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5050,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/587.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5051,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/588.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5052,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/589.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5053,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/59.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5054,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/590.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5055,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/591.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5056,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/592.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5057,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/593.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5058,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/594.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5059,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/595.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5060,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/596.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5061,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/597.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5062,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/598.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5063,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/599.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5064,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/6.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5065,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/60.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5066,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/600.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5067,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/601.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5068,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/602.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5069,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/603.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5070,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/604.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5071,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/605.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5072,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/606.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5073,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/607.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5074,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/608.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5075,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/609.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5076,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/61.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5077,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/610.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5078,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/611.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5079,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/612.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5080,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/613.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5081,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/614.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5082,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/615.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5083,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/616.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5084,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/617.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5085,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/618.png,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5086,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/619.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5087,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/62.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5088,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/620.png,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5089,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/621.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5090,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/622.png,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5091,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/623.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5092,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/624.png,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5093,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/625.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5094,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/626.png,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5095,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/627.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5096,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/628.png,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5097,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/629.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5098,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/63.png,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5099,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/630.png,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5100,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/631.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5101,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/632.png,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5102,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/633.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5103,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/634.png,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5104,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/635.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5105,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/636.png,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5106,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/637.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5107,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/638.jpeg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5108,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/639.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5109,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/64.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5110,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/640.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5111,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/641.png,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5112,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/642.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5113,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/643.png,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5114,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/644.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5115,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/645.png,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5116,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/646.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5117,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/647.png,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5118,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/648.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5119,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/649.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5120,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/65.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5121,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/650.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5122,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/651.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5123,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/652.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5124,3
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/653.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5125,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/654.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5126,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/655.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5127,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/656.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5128,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/657.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5129,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/658.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5130,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/659.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5131,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/66.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5132,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/660.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5133,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/661.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5134,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/662.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5135,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/663.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5136,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/664.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5137,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/665.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5138,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/666.PNG,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5139,1
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/667.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5140,4
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/668.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5141,0
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/669.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5142,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/67.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5143,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/670.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5144,2
/workspace/dataset/SE/TRAIN/GEMPA BUMI/KERUSAKAN RINGAN/671.jpg,GEMPA BUMI,KERUSAKAN RINGAN,1,0,3,5145,1
